source,source_id,taxon_id,scientific_name,name_zh,category_id,source_url,media_url,license_code,license_url,commercial_compatible,attribution,quality_grade,observed_on,latitude,longitude,locality,split_hint,split_group,local_path,sha256,review_status,reviewer,valid_intervals,review_notes
freesound_public_web,freesound_173447,background,,背景或未知声音,background,https://freesound.org/s/173447/,https://cdn.freesound.org/previews/173/173447_374422-hq.mp3,CC-BY,https://creativecommons.org/licenses/by/4.0/,True,VNP_thurston_02.wav by volivieri (CC-BY),human_reviewed,,,,,,freesound_173447,data\raw\freesound\previews\rain_water_park\freesound_173447.mp3,cdaa7dab555bed9f55b9e4841a326b6fd2d7939cc8daf9d199cd824e87178185,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_200972,background,,背景或未知声音,background,https://freesound.org/s/200972/,https://cdn.freesound.org/previews/200/200972_3430035-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,Rain Dripping 01.wav by NHumphrey (CC0),human_reviewed,,,,,,freesound_200972,data\raw\freesound\previews\rain_water_park\freesound_200972.mp3,b40ec9d6ba284893d64d1530e151c341ce74f4b6e74769220fd9a4ba471514ec,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_232204,background,,背景或未知声音,background,https://freesound.org/s/232204/,https://cdn.freesound.org/previews/232/232204_1431924-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,rain under a umbrella.mp3 by tec_studio (CC0),human_reviewed,,,,,,freesound_232204,data\raw\freesound\previews\rain_water_park\freesound_232204.mp3,77c12a02f3c77c6f6cb9db1d17c9a0849ef8143c2aaaf5c21cc279b72d7777fe,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_243880,background,,背景或未知声音,background,https://freesound.org/s/243880/,https://cdn.freesound.org/previews/243/243880_717853-hq.mp3,CC-BY,http://creativecommons.org/licenses/by/3.0/,True,Hunebed D26 Drouwenerveld.flac by uair01 (CC-BY),human_reviewed,,,,,,freesound_243880,data\raw\freesound\previews\wind_trees\freesound_243880.mp3,799ba9bdea5cf0ab0c3f7dd2f4242dada56f6abbf115c9a99c28ebb53a83239e,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_243881,background,,背景或未知声音,background,https://freesound.org/s/243881/,https://cdn.freesound.org/previews/243/243881_717853-hq.mp3,CC-BY,http://creativecommons.org/licenses/by/3.0/,True,Hunebed D22 Bronneger.flac by uair01 (CC-BY),human_reviewed,,,,,,freesound_243881,data\raw\freesound\previews\wind_trees\freesound_243881.mp3,e048a0af841ddcb65c09e7857d5e217fcc3fd719afb3b4151f7ff51950ffab30,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_243882,background,,背景或未知声音,background,https://freesound.org/s/243882/,https://cdn.freesound.org/previews/243/243882_717853-hq.mp3,CC-BY,http://creativecommons.org/licenses/by/3.0/,True,Hunebed D18 Rolde.flac by uair01 (CC-BY),human_reviewed,,,,,,freesound_243882,data\raw\freesound\previews\wind_trees\freesound_243882.mp3,5e6abce47d8c84a94095a15352d0a23bcc800bd683deda32826571e0d9fa9238,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_243883,background,,背景或未知声音,background,https://freesound.org/s/243883/,https://cdn.freesound.org/previews/243/243883_717853-hq.mp3,CC-BY,http://creativecommons.org/licenses/by/3.0/,True,Hunebed D36 Valthe.flac by uair01 (CC-BY),human_reviewed,,,,,,freesound_243883,data\raw\freesound\previews\wind_trees\freesound_243883.mp3,92700390cbfed5f9ddb5ab54ac050bf495ebb727a4fef13ddca5ed6ffad6c462,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_259968,background,,背景或未知声音,background,https://freesound.org/s/259968/,https://cdn.freesound.org/previews/259/259968_2663250-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,"windy winter day, wind in trees, from distance.wav by lwdickens (CC0)",human_reviewed,,,,,,freesound_259968,data\raw\freesound\previews\wind_trees\freesound_259968.mp3,dae9bdd6417c9fba83a5662b8f50bf893442ffb0397dac524a7a783a4bb022df,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_260726,background,,背景或未知声音,background,https://freesound.org/s/260726/,https://cdn.freesound.org/previews/260/260726_1571715-hq.mp3,CC-BY,https://creativecommons.org/licenses/by/4.0/,True,outdoor ambience by daenerys (CC-BY),human_reviewed,,,,,,freesound_260726,data\raw\freesound\previews\distant_traffic\freesound_260726.mp3,3c1fb7eb6782397d3758aaa353298e05c8dcc492d06b6acba706a4bb811f0eb1,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_269375,background,,背景或未知声音,background,https://freesound.org/s/269375/,https://cdn.freesound.org/previews/269/269375_2663250-hq.mp3,CC-BY-NC,https://creativecommons.org/licenses/by-nc/4.0/,False,outdoor ambience city quiet distant birds traffic.wav by lwdickens (CC-BY-NC),human_reviewed,,,,,,freesound_269375,data\raw\freesound\previews\distant_traffic\freesound_269375.mp3,62c5f1254e483e4110b05eff6494346d30dd7de6cf33b2785515f298827565a3,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_276294,background,,背景或未知声音,background,https://freesound.org/s/276294/,https://cdn.freesound.org/previews/276/276294_1402315-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,Leaves in wind.WAV by Sandermotions (CC0),human_reviewed,,,,,,freesound_276294,data\raw\freesound\previews\wind_trees\freesound_276294.mp3,5681715006aacd28c0b69006773abbecc3f8728309d8831e887400c12b5f1c57,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_376534,background,,背景或未知声音,background,https://freesound.org/s/376534/,https://cdn.freesound.org/previews/376/376534_3256739-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,Strong Wind Recorded with Soundfield Microphone Manchester 2 by keirofinch (CC0),human_reviewed,,,,,,freesound_376534,data\raw\freesound\previews\wind_trees\freesound_376534.mp3,2542f7f1fe333b8ab74c65cd59570e77cf75a775cb0bf7e69f4ec21ea7183a95,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_398740,background,,背景或未知声音,background,https://freesound.org/s/398740/,https://cdn.freesound.org/previews/398/398740_5923045-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,rain - drops on porch.wav by Anthousai (CC0),human_reviewed,,,,,,freesound_398740,data\raw\freesound\previews\rain_water_park\freesound_398740.mp3,4e9c8c288479301d0398f5f2102c637e4c13d2c0c3d6865798a903ca02387295,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_459464,background,,背景或未知声音,background,https://freesound.org/s/459464/,https://cdn.freesound.org/previews/459/459464_7872308-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,"Ambience - outdoors at night, suburban, with crickets.wav by jodybruchon (CC0)",human_reviewed,,,,,,freesound_459464,data\raw\freesound\previews\distant_traffic\freesound_459464.mp3,1658cb4cdd34ec1ea3941b370c77dd4beb09d52a2b1c2b6d42455aafbc9d84a7,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_521388,background,,背景或未知声音,background,https://freesound.org/s/521388/,https://cdn.freesound.org/previews/521/521388_10201334-hq.mp3,CC-BY,https://creativecommons.org/licenses/by/4.0/,True,Crunchy Crisp Rain.WAV by Astounded (CC-BY),human_reviewed,,,,,,freesound_521388,data\raw\freesound\previews\rain_water_park\freesound_521388.mp3,ede924edb7a4c03eb893468f93cf3b69e5a6f0ac30ff70f0146520a87d7b7de2,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_521841,background,,背景或未知声音,background,https://freesound.org/s/521841/,https://cdn.freesound.org/previews/521/521841_129727-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,Outdoors_Night_RainOnRoofing.wav by MrFossy (CC0),human_reviewed,,,,,,freesound_521841,data\raw\freesound\previews\rain_water_park\freesound_521841.mp3,681b0361e7300d130f47c1b25b0ddc78daf43486603a11aeecaec80feae86aca,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_529779,background,,背景或未知声音,background,https://freesound.org/s/529779/,https://cdn.freesound.org/previews/529/529779_5828667-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,"Glade.Crickets.Trees noise_3(Eq,MSprcssng).wav by newlocknew (CC0)",human_reviewed,,,,,,freesound_529779,data\raw\freesound\previews\wind_trees\freesound_529779.mp3,ed490dc695877cc5583bd57079d835b723378d4c9437738dbfa0012e596070e4,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_569176,background,,背景或未知声音,background,https://freesound.org/s/569176/,https://cdn.freesound.org/previews/569/569176_6637516-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,Forest Next to Highway by TravieDoodle (CC0),human_reviewed,,,,,,freesound_569176,data\raw\freesound\previews\distant_traffic\freesound_569176.mp3,6f6016b0b36e9d4b04681c2a329dc1669bb853bea76ec2d9e63bd95118784cc1,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_569803,background,,背景或未知声音,background,https://freesound.org/s/569803/,https://cdn.freesound.org/previews/569/569803_10152894-hq.mp3,CC-BY,https://creativecommons.org/licenses/by/4.0/,True,Rainy Sunday by the pond.wav by dibko (CC-BY),human_reviewed,,,,,,freesound_569803,data\raw\freesound\previews\rain_water_park\freesound_569803.mp3,b8f9b2d923441450e6329ec68614ce2385c7a0f8f76e0a703dbfcba7bbd396ab,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_582921,background,,背景或未知声音,background,https://freesound.org/s/582921/,https://cdn.freesound.org/previews/582/582921_7811542-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,Water drips in stairwell.wav by jekyll123 (CC0),human_reviewed,,,,,,freesound_582921,data\raw\freesound\previews\rain_water_park\freesound_582921.mp3,9fde9069263fc311c9ee372ac9efdf865c4203ca8b66fffb00bb98aef7ea8aa1,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_636568,background,,背景或未知声音,background,https://freesound.org/s/636568/,https://cdn.freesound.org/previews/636/636568_10150854-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,Jet in the sky in the rain by Lumamorph (CC0),human_reviewed,,,,,,freesound_636568,data\raw\freesound\previews\rain_water_park\freesound_636568.mp3,796c898635d5e9df8ef89992e0c93ed2da6453ac078a9acdcf4a69e3dc7bc1ef,source_curated,,,trusted Freesound query/provisional background label
freesound_public_web,freesound_656899,background,,背景或未知声音,background,https://freesound.org/s/656899/,https://cdn.freesound.org/previews/656/656899_13145737-hq.mp3,CC0,http://creativecommons.org/publicdomain/zero/1.0/,True,windy_120.wav by StephanBrenn (CC0),human_reviewed,,,,,,freesound_656899,data\raw\freesound\previews\wind_trees\freesound_656899.mp3,73ff62119b2c6e1541cd9f4177433b8bffa448b3fc76d3873bcd756be8ee8225,source_curated,,,trusted Freesound query/provisional background label
